"Id","AgeReviewer","GenderReviewer","RevRating","RevType","RevLen","WordCount","AvgWordLen","SentiG2","SentiG3","SentiGPol","SentiGSub","SentiR2","SentiR3","SentiRPol","App","AppCat","AppRating","nReviews","nInstalls","ContRating","lRevLen"
4250,NA,NA,4.443204378,"Short",61,9,3.50876500758033,"Negative","Neutral",-0.0738975087658252,0.410477471346343,"Positive","Neutral",-0.0381209415182401,"Dude Perfect 2","GAME",4.54596574329412,258685,"10000000+","Everyone",4.12713438504509
1220,NA,NA,4.263513867,"Short",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Candy Crush Jelly Saga","GAME",4.41509325025,9466,"50000000+","Everyone",0
1776,69,"Female",4.299901255,"Long",324,40,3.15689670337901,"Negative","Negative",-0.296667900675947,0.619339493129488,"Negative","Negative",-0.26314543603667,"Citizens Bank Mobile Banking","FINANCE",4.42037967042857,15826,"1000000+","Everyone",5.78382518232974
6110,63,"Male",4.533371107,"Long",154,26,2.85044822162326,"Negative","Negative",-0.133513292147152,0.584731439328202,"Positive","Positive",0.260281256404123,"Fruits Bomb","GAME",4.62688470366667,4081597,"10000000+","Everyone",5.04342511691925
4971,NA,NA,4.437472687,"Short",107,13,3.2581941823122,"Negative","Negative",-0.243286695058979,0.36131704298819,"Positive","Neutral",0.0964131469969554,"Citibanamex Movil","FINANCE",4.4854329085,553014,"5000000+","Everyone",4.68213122712422
6424,26,"Female",4.613754934,"Short",81,14,3.25307491772593,"Positive","Positive",0.396089766968563,0.519497146102447,"Positive","Positive",0.306831654624628,"Color Road","GAME",4.63403603466667,12059887,"10000000+","Everyone",4.40671924726425
14,NA,NA,4.051819879,"Short",59,4,4.27784857047059,"Negative","Negative",-0.794236709816262,0.370207863349358,"Negative","Negative",-0.882651644767687,"Hay Day","FAMILY",4.27425681628125,45,"100000000+","Everyone",4.0943445622221
730,NA,NA,4.255229174,"Short",95,14,3.51842119076842,"Negative","Negative",-0.149879997945374,0.4675542765553,"Negative","Negative",-0.366245558589598,"Bad Piggies","FAMILY",4.38788935443333,3758,"50000000+","Everyone",4.56434819146784
6586,NA,NA,4.662401728,"Short",35,5,3.66666811557143,"Positive","Positive",0.517819494726503,0.547315360677917,"Positive","Positive",0.580671534849313,"Farm Fruit Pop Party Time","GAME",4.7095928005,34791661,"1000000+","Everyone",3.58351893845611
4956,NA,NA,4.458635553,"Short",69,6,3.83461117737273,"Negative","Negative",-0.178955606838622,0.407525735176307,"Positive","Neutral",0.072709819277244,"Hello Kitty Lunchbox","FAMILY",4.5437438968125,540510,"5000000+","Everyone",4.24849524204936
4894,NA,NA,4.503408452,"Long",143,19,3.31500851187552,"Positive","Positive",0.19685721954009,0.597888944420801,"Positive","Neutral",0.0761845793734226,"Altos Adventure","GAME",4.58076788752941,561228,"10000000+","Everyone",4.969813299576
5736,NA,NA,4.551792573,"Short",47,5,4.45673289864255,"Positive","Positive",0.254155723881497,0.328062071843473,"Positive","Positive",0.282747006353371,"Branch","FINANCE",4.62334156871429,1778233,"1000000+","Everyone",3.87120101090789
1578,NA,NA,4.246812763,"Long",314,37,3.07427887073426,"Negative","Negative",-0.520027231423459,0.441046785607669,"Negative","Negative",-0.295071805850364,"Baseball Boy","GAME",4.34192560585714,13755,"10000000+","Everyone",5.75257263882563
6327,NA,NA,4.562141345,"Long",180,21,3.19919435907742,"Negative","Neutral",-0.0622186759290095,0.406965268080956,"Positive","Positive",0.300460215196051,"Digit Save Money Automatically","FINANCE",4.65640915557143,6764474,"100000+","Everyone",5.19849703126583
646,NA,NA,4.239679734,"Short",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Candy Smash","FAMILY",4.39889448376923,2512,"1000000+","Everyone",0
1284,NA,NA,4.255490331,"Short",74,6,3.96795316517551,"Negative","Negative",-0.550098173580297,0.236377495799674,"Negative","Negative",-0.330377565434718,"Four In A Line Free","GAME",4.41796980816667,9185,"5000000+","Everyone",4.31748811353631
5154,NA,NA,4.490873546,"Short",44,7,4.00144122117273,"Negative","Neutral",-0.0111623601981822,0.437245316575564,"Positive","Positive",0.139214566562744,"Angry Birds Classic","GAME",4.57591407113514,889802,"100000000+","Everyone",3.80666248977032
1756,23,"Female",4.322094566,"Long",158,24,3.21989879572658,"Negative","Negative",-0.171615604287568,0.644706294636489,"Negative","Negative",-0.230306956777845,"Bubble Shooter","GAME",4.45820922826471,17216,"10000000+","Everyone",5.06890420222023
6603,NA,NA,4.663176592,"Short",27,5,3.63960275155556,"Positive","Positive",0.425419582114428,0.49156419177777,"Positive","Positive",0.631215511607321,"Baby ABC in box Kids alphabet games for toddlers","FAMILY",4.75472719742105,43479853,"1000000+","Everyone",3.3322045101752
3832,NA,NA,4.419965548,"Short",98,10,3.68789548703288,"Negative","Negative",-0.524315357595433,0.534981736493274,"Negative","Neutral",-0.123630880888305,"Cooking Madness A Chefs Restaurant Games","GAME",4.55062105666667,165032,"10000000+","Everyone",4.59511985013459
3935,35,"Female",4.417107631,"Short",52,5,4.21778816277778,"Negative","Negative",-0.468872098289166,0.5616857724399,"Negative","Neutral",-0.12526525496059,"A Call From Santa Claus","FAMILY",4.47494400333333,146104,"1000000+","Everyone",3.97029191355212
3515,NA,NA,4.447534825,"Short",82,13,3.61015428246829,"Negative","Neutral",-0.0834565129906414,0.420180913345703,"Negative","Neutral",-0.0920035413997757,"Associated Credit Union Mobile","FINANCE",4.54152293328571,95296,"50000+","Everyone",4.4188406077966
2263,NA,NA,4.371064606,"Long",140,19,3.2822871401,"Positive","Neutral",0.0622877265921431,0.650376102369496,"Negative","Neutral",-0.0880138848631243,"Fresh EBT Food Stamp Balance","FINANCE",4.4785960875,27313,"1000000+","Everyone",4.94875989037817
5695,NA,NA,4.535613985,"Long",108,16,3.31375363545926,"Positive","Positive",0.175606972152745,0.481656077703653,"Positive","Positive",0.179375156094814,"Current debit card and app made for teens","FINANCE",4.59070907210526,1308186,"50000+","Everyone",4.69134788222914
5444,NA,NA,4.496803251,"Short",72,7,4.09712155966809,"Negative","Negative",-0.147425869168815,0.459441895485817,"Positive","Neutral",0.0842596982032984,"Block Puzzle","GAME",4.60496675946875,1051259,"5000000+","Everyone",4.29045944114839
790,NA,NA,4.262546574,"Long",103,15,3.40316567920971,"Negative","Negative",-0.115071238848883,0.550398232581247,"Negative","Negative",-0.359432158202359,"Bad Piggies","FAMILY",4.38788935443333,4248,"50000000+","Everyone",4.64439089914137
6296,NA,NA,4.587671458,"Long",110,15,3.43814103534545,"Positive","Positive",0.209608958970828,0.55000974620277,"Positive","Positive",0.344028953237216,"Digit Save Money Automatically","FINANCE",4.65640915557143,5967920,"100000+","Everyone",4.70953020131233
3466,56,"Male",4.421582041,"Long",311,40,3.18446012788811,"Negative","Negative",-0.240267514059096,0.405851187267674,"Negative","Neutral",-0.0818172046734414,"Cooking Fever","GAME",4.51845972737838,128122,"100000000+","Everyone",5.74300318780948
1688,NA,NA,4.299356839,"Short",92,14,3.28589724132174,"Negative","Negative",-0.291386570758764,0.477408879928039,"Negative","Negative",-0.26899545692308,"Helix Jump","GAME",4.42483782772414,18117,"100000000+","Everyone",4.53259949315326
3899,NA,NA,4.439192331,"Long",165,28,3.09170767672727,"Positive","Positive",0.163075614026604,0.713913157271174,"Positive","Neutral",0.0361578731851815,"Hello Kitty Nail Salon","GAME",4.50356154306667,178066,"50000000+","Everyone",5.11198778835654
5680,NA,NA,4.498212146,"Short",83,9,3.49416822369655,"Negative","Negative",-0.145112584436439,0.622819605205328,"Positive","Positive",0.109679660568665,"Barbie?Fashion Closet","GAME",4.56804031073333,1604549,"10000000+","Everyone",4.43081679884331
18,NA,NA,4.064447235,"Short",59,5,4.55651062802353,"Negative","Negative",-0.725692293959883,0.202939242048681,"Negative","Negative",-0.852627236235185,"Hay Day","FAMILY",4.27425681628125,57,"100000000+","Everyone",4.0943445622221
2595,NA,NA,4.340672811,"Short",131,14,3.4130918732,"Negative","Negative",-0.244770041302359,0.501108773620411,"Negative","Neutral",-0.140797708035766,"Four In A Line","GAME",4.42125349786957,40721,"1000000+","Everyone",4.88280192258637
2267,NA,NA,4.348390309,"Long",163,19,3.36332834626135,"Negative","Negative",-0.191472210689524,0.508937933924851,"Negative","Neutral",-0.18830814901304,"Fresh EBT Food Stamp Balance","FINANCE",4.4785960875,27399,"1000000+","Everyone",5.0998664278242
5208,37,"Male",4.511103768,"Long",137,19,3.07278793725985,"Positive","Positive",0.159912315411479,0.68818369688592,"Positive","Positive",0.125897091950923,"Angry Birds Classic","GAME",4.57591407113514,940943,"100000000+","Everyone",4.92725368515721
4910,31,"Female",4.488914255,"Long",189,25,3.37772662472804,"Positive","Neutral",0.0488504004912138,0.516751807054457,"Positive","Neutral",0.0865059434255293,"Altos Adventure","GAME",4.58076788752941,573557,"10000000+","Everyone",5.24702407216049
6115,NA,NA,4.55971562,"Short",8,1,9.4277631928,"Positive","Positive",0.116476506782057,0.718263073263537,"Positive","Positive",0.292692125200836,"Fruits Bomb","GAME",4.62688470366667,4122193,"10000000+","Everyone",2.19722457733622
4475,NA,NA,4.449962336,"Short",115,12,4.07055196423478,"Negative","Negative",-0.128642768231393,0.653125603469611,"Positive","Neutral",0.0184338784499893,"Garden Fruit Legend","FAMILY",4.56537788835714,260104,"500000+","Everyone",4.75359019110636
2617,NA,NA,4.340166353,"Short",102,14,3.63450100687059,"Negative","Negative",-0.272678128051656,0.436187004605755,"Negative","Neutral",-0.19048783883284,"Four In A Line","GAME",4.42125349786957,41510,"1000000+","Everyone",4.63472898822964
4998,NA,NA,4.455195022,"Long",140,19,3.22358581037391,"Negative","Neutral",-0.0775410447655737,0.49875065144465,"Positive","Positive",0.107066568585536,"Citibanamex Movil","FINANCE",4.4854329085,577025,"5000000+","Everyone",4.94875989037817
778,NA,NA,4.217786211,"Long",135,15,3.37159124567273,"Negative","Negative",-0.606217421298857,0.480312736079603,"Negative","Negative",-0.455163273465096,"Bad Piggies","FAMILY",4.38788935443333,4156,"50000000+","Everyone",4.91265488573605
4792,NA,NA,4.455437748,"Long",164,17,3.37779033653237,"Negative","Negative",-0.158503865966218,0.459461471174321,"Positive","Neutral",0.0845014576397867,"ABCmousecom","FAMILY",4.54670112775,432373,"5000000+","Everyone",5.10594547390058
6503,NA,NA,4.617650694,"Long",141,20,3.28275395002695,"Positive","Positive",0.279796130618515,0.585128641771854,"Positive","Positive",0.449992968256691,"Hill Climb Racing","GAME",4.68027202144444,23068667,"100000000+","Everyone",4.95582705760126
4193,45,"Female",4.460648269,"Long",179,30,3.00045185029944,"Positive","Positive",0.1644676136876,0.591815959110725,"Positive","Positive",0.128251470778802,"Dude Perfect 2","GAME",4.54596574329412,241374,"10000000+","Everyone",5.19295685089021
3067,NA,NA,4.400026599,"Long",112,18,3.16593313498571,"Negative","Neutral",-0.073738951185391,0.489832731980964,"Negative","Neutral",-0.103021378202368,"Credit Sesame","FINANCE",4.4852087938,67723,"1000000+","Everyone",4.72738781871234
2519,NA,NA,4.370835171,"Short",21,4,4.11620382802857,"Negative","Neutral",-0.0771639121017837,0.487245042971466,"Negative","Neutral",-0.175299076638486,"Expense IQ Money Manager","FINANCE",4.47696612814286,36934,"1000000+","Everyone",3.09104245335832
1917,NA,NA,4.312666593,"Short",83,13,3.13019159141205,"Positive","Neutral",0.0947337614474202,0.428585660236508,"Positive","Positive",0.212712831305228,"Block Puzzle Classic Legend ","GAME",4.43556573718182,18972,"5000000+","Everyone",4.43081679884331
973,NA,NA,4.314321484,"Short",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Even organize your money get paid early","FINANCE",4.451641121,4857,"100000+","Everyone",0
5014,16,"Male",4.493557449,"Long",112,16,3.27873113141429,"Positive","Positive",0.12900455987529,0.716455062309938,"Positive","Positive",0.173315407266335,"COOKING MAMA Lets Cook","FAMILY",4.55771484085714,668406,"10000000+","Everyone",4.72738781871234
5659,NA,NA,4.531764045,"Short",24,4,4.18145167036667,"Positive","Positive",0.212708186351513,0.225688967956902,"Positive","Positive",0.208467955986548,"Barbie?Fashion Closet","GAME",4.56804031073333,1540123,"10000000+","Everyone",3.2188758248682
4884,35,"Female",4.491281088,"Short",91,13,3.42319167245495,"Positive","Neutral",0.0823950474432757,0.488539849212785,"Positive","Neutral",0.071499444242491,"Altos Adventure","GAME",4.58076788752941,554340,"10000000+","Everyone",4.52178857704904
1585,NA,NA,4.248546518,"Long",244,34,3.10903715684566,"Negative","Negative",-0.500598611370861,0.464805170909525,"Negative","Negative",-0.269351659813781,"Baseball Boy","GAME",4.34192560585714,13868,"10000000+","Everyone",5.50125821054473
62,72,"Female",4.143300013,"Short",66,9,3.65729786878788,"Negative","Negative",-0.363782722329985,0.521673738666523,"Negative","Negative",-0.688374009130402,"Hello Stars","GAME",4.33277147823077,162,"10000000+","Everyone",4.20469261939097
1393,NA,NA,4.281557178,"Long",330,41,3.02733957021311,"Negative","Negative",-0.430660870152419,0.48729286150587,"Negative","Negative",-0.323125654762865,"Chase Mobile","FINANCE",4.45286720430769,11902,"10000000+","Everyone",5.80211837537706
5790,NA,NA,4.496291569,"Long",208,28,3.07675132776503,"Negative","Negative",-0.227252483737425,0.517954229293056,"Positive","Positive",0.166605430338079,"Barclays US for Android","FINANCE",4.57594399617647,1777922,"1000000+","Everyone",5.34233425196481
648,50,"Male",4.245755545,"Short",21,3,5.6333334664381,"Negative","Negative",-0.234807814046232,0.403297105588919,"Negative","Negative",-0.265448064117938,"Candy Smash","FAMILY",4.39889448376923,2521,"1000000+","Everyone",3.09104245335832
4723,NA,NA,4.497123519,"Long",188,26,3.23867612147234,"Positive","Positive",0.215701955382742,0.681350689556946,"Positive","Positive",0.114274489796187,"Fortune City A Finance App","FINANCE",4.57423374630769,401955,"500000+","Everyone",5.24174701505964
5184,57,"Female",4.487093789,"Short",99,11,3.25874108527568,"Negative","Neutral",-0.057947352194974,0.549244889300425,"Positive","Positive",0.14558523813441,"Angry Birds Classic","GAME",4.57591407113514,923478,"100000000+","Everyone",4.60517018598809
1915,NA,NA,4.334445049,"Short",58,12,3.14385790387586,"Negative","Neutral",-0.0234279482551732,0.510142228632762,"Negative","Neutral",-0.159909432463394,"Block Puzzle Classic Legend ","GAME",4.43556573718182,18926,"5000000+","Everyone",4.07753744390572
2778,NA,NA,4.414450184,"Short",70,10,3.45941961268571,"Positive","Positive",0.612444966830703,0.569000248222357,"Positive","Positive",0.374193651724567,"Doctor Pets","FAMILY",4.46615687536364,49570,"1000000+","Everyone",4.26267987704132
57,NA,NA,4.122159335,"Short",45,7,3.74698171004444,"Negative","Negative",-0.532323875353537,0.391714821593444,"Negative","Negative",-0.710972559308242,"Hay Day","FAMILY",4.27425681628125,192,"100000000+","Everyone",3.8286413964891
1295,NA,NA,4.283471838,"Short",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Four In A Line Free","GAME",4.41796980816667,9275,"5000000+","Everyone",0
1610,NA,NA,4.288959106,"Long",730,90,3.02426995887234,"Negative","Negative",-0.353096330514005,0.638088751233391,"Negative","Negative",-0.244067748583402,"Helix Jump","GAME",4.42483782772414,16427,"100000000+","Everyone",6.59441345974978
2034,NA,NA,4.317539326,"Long",159,16,3.62069018592239,"Negative","Negative",-0.340966330904669,0.488517222377457,"Negative","Neutral",-0.200499611405877,"Comptia A 220901 220902","FAMILY",4.4600638015,17225,"10000+","Everyone",5.07517381523383
4004,NA,NA,4.456094723,"Long",125,15,3.4339451675,"Negative","Negative",-0.205107768406298,0.405105269554003,"Negative","Neutral",-0.0779653441173614,"Agario","GAME",4.5087803505,222521,"100000000+","Everyone",4.83628190695148
3970,NA,NA,4.419630861,"Short",63,6,3.57975339936842,"Negative","Negative",-0.107604185080654,0.595775972495024,"Positive","Positive",0.105635631334973,"Betterment","FINANCE",4.52643925164286,152212,"100000+","Everyone",4.15888308335967
2119,NA,NA,4.326759681,"Long",866,111,3.05692333343781,"Negative","Negative",-0.31698759011153,0.564691497908879,"Negative","Negative",-0.216285922345953,"Farming Simulator 18","GAME",4.47309441423077,23434,"100000+","Everyone",6.76503897678054
5434,NA,NA,4.512541533,"Short",28,5,3.51781949304286,"Positive","Neutral",0.0144096355648806,0.368159700520947,"Positive","Positive",0.120616781875819,"Block Puzzle","GAME",4.60496675946875,1038353,"5000000+","Everyone",3.36729582998647
2417,NA,NA,4.395930952,"Short",50,9,3.3325674384,"Positive","Positive",0.206255375840537,0.727669137791434,"Negative","Neutral",-0.0648780424182231,"1LINE ?One Line with One Touch","GAME",4.49387009866667,36278,"10000000+","Everyone",3.93182563272433
3014,NA,NA,4.405287914,"Short",55,7,3.74333215416364,"Positive","Neutral",0.00847963780714833,0.311369470452096,"Negative","Neutral",-0.110222796039542,"Amex Mobile","FINANCE",4.48386562557143,64366,"1000000+","Everyone",4.02535169073515
6124,NA,NA,4.562759503,"Short",60,10,3.68671005233333,"Positive","Positive",0.134101573568228,0.632305978404929,"Positive","Positive",0.260515991198418,"Farm Heroes Saga","GAME",4.632388530625,5338336,"100000000+","Everyone",4.11087386417331
2009,76,"Female",4.309379093,"Long",146,16,3.31735118128926,"Negative","Negative",-0.491506562278226,0.325090858499176,"Negative","Negative",-0.236346844331818,"Bubble Witch 3 Saga","GAME",4.48915060455556,26631,"50000000+","Everyone",4.99043258677874
4067,NA,NA,4.447328171,"Long",246,33,3.19902009492308,"Negative","Negative",-0.396197396277117,0.392118333140786,"Negative","Neutral",-0.0885990121186846,"Agario","GAME",4.5087803505,234240,"100000000+","Everyone",5.50938833662798
4126,26,"Female",4.408533124,"Short",98,13,3.2264150901726,"Negative","Negative",-0.29921740673549,0.494209558431548,"Positive","Neutral",-0.0553693160061262,"Equestria Girls","FAMILY",4.52223426141176,221832,"10000000+","Everyone",4.59511985013459
1246,NA,NA,4.269222872,"Short",66,6,4.16037886306341,"Negative","Negative",-0.384953599327954,0.389720539069494,"Negative","Negative",-0.349088676125554,"Candy Crush Jelly Saga","GAME",4.41509325025,9852,"50000000+","Everyone",4.20469261939097
4218,36,"Female",4.462114704,"Short",15,2,5.05998814413333,"Positive","Positive",0.139691361256304,0.29889900858563,"Positive","Neutral",0.0246411650534353,"Dude Perfect 2","GAME",4.54596574329412,249444,"10000000+","Everyone",2.77258872223978
1537,NA,NA,4.296403428,"Long",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"BankMobile Vibe App","FINANCE",4.430515906,11520,"1000000+","Everyone",0
5310,NA,NA,4.49483573,"Long",246,37,3.08701708825366,"Negative","Neutral",-0.0242833529575436,0.507641058884414,"Positive","Positive",0.1546344021849,"BBVA Compass Banking","FINANCE",4.57098337558333,765709,"500000+","Everyone",5.50938833662798
3871,NA,NA,4.453734058,"Long",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Hello Kitty Nail Salon","GAME",4.50356154306667,172640,"50000000+","Everyone",0
448,30,"Female",4.185685529,"Short",105,11,3.433384872875,"Negative","Negative",-0.484279696480284,0.638494917774534,"Negative","Negative",-0.486064092339076,"ETRADE Mobile","FINANCE",4.32186949226667,1478,"1000000+","Everyone",4.66343909411207
2611,NA,NA,4.367943673,"Long",96,15,3.327846669775,"Positive","Neutral",0.0368985597747784,0.566134671491944,"Negative","Neutral",-0.148932179707815,"Four In A Line","GAME",4.42125349786957,41365,"1000000+","Everyone",4.57471097850338
3512,NA,NA,4.433106231,"Short",56,11,3.36143426175714,"Negative","Neutral",-0.0354133678344207,0.568335300134109,"Negative","Neutral",-0.0797525310791687,"Barbie Magical Fashion","FAMILY",4.47044091166667,119670,"10000000+","Everyone",4.04305126783455
5401,NA,NA,4.480940559,"Long",201,26,3.23983793135909,"Negative","Negative",-0.27821047675614,0.519121066929213,"Positive","Neutral",0.0668713021983449,"Block Puzzle","GAME",4.60496675946875,989581,"5000000+","Everyone",5.30826769740121
4169,NA,NA,4.434178044,"Long",124,23,2.96696376951935,"Negative","Negative",-0.106486496434901,0.46049221173219,"Positive","Neutral",0.0200235623136069,"Dude Perfect 2","GAME",4.54596574329412,236027,"10000000+","Everyone",4.8283137373023
6610,NA,NA,4.647750874,"Long",345,57,2.99997810445797,"Positive","Positive",0.243404772142186,0.666138599345667,"Positive","Positive",0.535739974084111,"Baby ABC in box Kids alphabet games for toddlers","FAMILY",4.75472719742105,51458891,"1000000+","Everyone",5.84643877505772
4325,NA,NA,4.432814914,"Long",214,29,2.91541548989312,"Negative","Negative",-0.177096422740554,0.582089415870566,"Positive","Neutral",0.0137051346649424,"Candy Bomb","GAME",4.54059688745455,252529,"10000000+","Everyone",5.37063802812766
1779,NA,NA,4.307047969,"Long",322,46,3.1399326515205,"Negative","Negative",-0.223716418767121,0.705450192654455,"Negative","Negative",-0.271165877835972,"Citizens Bank Mobile Banking","FINANCE",4.42037967042857,15832,"1000000+","Everyone",5.77765232322266
4361,NA,NA,4.456607557,"Short",33,5,4.12633461654545,"Positive","Neutral",0.026699180208219,0.481773700915865,"Positive","Neutral",0.0712904966428116,"Crossy Road","GAME",4.55316665718919,329885,"100000000+","Everyone",3.52636052461616
2603,43,"Male",4.330116604,"Long",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Four In A Line","GAME",4.42125349786957,41081,"1000000+","Everyone",0
1196,25,"Female",4.279622731,"Long",1180,149,3.03050831119491,"Negative","Negative",-0.232894777668467,0.937399633199471,"Negative","Negative",-0.303108854896408,"Flow Free","FAMILY",4.41282938110526,9130,"100000000+","Everyone",7.07411681619736
257,NA,NA,4.178582776,"Short",68,13,3.09296627380588,"Negative","Negative",-0.434407667056087,0.481724124496091,"Negative","Negative",-0.556489924354061,"H TV","FAMILY",4.33725532190909,846,"5000000+","Everyone",4.23410650459726
3200,NA,NA,4.378317076,"Short",61,7,3.81880850509508,"Negative","Negative",-0.137938468687573,0.480127805281122,"Positive","Neutral",-0.0486511423614067,"Build a Bridge","FAMILY",4.5195836475,86649,"10000000+","Everyone",4.12713438504509
2439,NA,NA,4.346260995,"Long",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Happy Fruits Bomb Cube Blast","FAMILY",4.48475867476923,29733,"500000+","Everyone",0
5786,NA,NA,4.515864566,"Long",216,29,3.24424295422827,"Negative","Neutral",-0.0351709493665447,0.473272171815504,"Positive","Positive",0.178190023575688,"Barclays US for Android","FINANCE",4.57594399617647,1759252,"1000000+","Everyone",5.37989735354046
2907,NA,NA,4.402333607,"Short",63,10,3.54107857448571,"Negative","Neutral",-0.0395576643104026,0.617219877431065,"Negative","Neutral",-0.136089239106692,"Experian Free Credit Report","FINANCE",4.51015649822222,57677,"1000000+","Everyone",4.15888308335967
1762,NA,NA,4.316696683,"Long",139,26,3.05834531605612,"Negative","Negative",-0.228447061970601,0.507896648849497,"Negative","Negative",-0.226918380816572,"Bubble Shooter","GAME",4.45820922826471,17406,"10000000+","Everyone",4.9416424226093
2655,NA,NA,4.369655588,"Long",403,49,3.16469769909727,"Negative","Negative",-0.130692397052847,0.540895877017646,"Negative","Neutral",-0.134211067343597,"C Programming","FAMILY",4.47321590784615,43499,"1000000+","Everyone",6.00141487796115
6066,NA,NA,4.581287313,"Short",91,12,3.3564288226044,"Positive","Positive",0.354423098057673,0.305886600133938,"Positive","Positive",0.291713177869329,"Fruits Bomb","GAME",4.62688470366667,3767743,"10000000+","Everyone",4.52178857704904
3861,NA,NA,4.438682887,"Long",95,16,3.25996809317895,"Positive","Positive",0.209417422177823,0.676699132732022,"Positive","Neutral",0.0499798204238324,"Checkers вп","FAMILY",4.49208378270588,135498,"1000000+","Everyone",4.56434819146784
791,NA,NA,4.258451666,"Short",91,14,3.39598183426374,"Negative","Negative",-0.155746437823961,0.535040459366692,"Negative","Negative",-0.32994942746115,"Bad Piggies","FAMILY",4.38788935443333,4275,"50000000+","Everyone",4.52178857704904
2020,76,"Female",4.313940625,"Long",135,16,3.47061067374545,"Negative","Negative",-0.452779446762516,0.395927552658742,"Negative","Negative",-0.22657100984104,"Bubble Witch 3 Saga","GAME",4.48915060455556,26966,"50000000+","Everyone",4.91265488573605
244,NA,NA,4.223397615,"Short",83,11,3.5837666402747,"Positive","Positive",0.151800570630429,0.592700575097928,"Negative","Negative",-0.359923202697343,"H TV","FAMILY",4.33725532190909,788,"5000000+","Everyone",4.43081679884331
3777,NA,NA,4.458170832,"Short",17,3,4.98723611509412,"Negative","Neutral",-0.045437626356957,0.273392024803299,"Negative","Neutral",-0.0780999282086563,"Hide App Private Dating Safe Chat PrivacyHider","DATING",4.5189388960625,138120,"1000000+","Everyone",2.89037175789616
1147,NA,NA,4.328102345,"Long",143,21,3.4674700744014,"Positive","Positive",0.181169636571462,0.660178470835248,"Negative","Negative",-0.298932752713231,"Candy Pop Story","FAMILY",4.4506645184375,6666,"1000000+","Everyone",4.969813299576
4430,NA,NA,4.437095185,"Long",189,22,3.25685436912439,"Negative","Negative",-0.211621327897837,0.431969405818927,"Positive","Neutral",0.00417489421315698,"Crossy Road","GAME",4.55316665718919,351057,"100000000+","Everyone",5.24702407216049
1129,NA,NA,4.293477852,"Long",126,16,3.33907473112381,"Negative","Negative",-0.173967162208562,0.49414232979641,"Negative","Negative",-0.29670000897503,"Candy Pop Story","FAMILY",4.4506645184375,6506,"1000000+","Everyone",4.84418708645859
1837,NA,NA,4.328415876,"Short",49,6,4.14908033979592,"Negative","Neutral",-0.0712736927486569,0.569285558746995,"Negative","Neutral",-0.138159682552596,"Frozen Free Fall","FAMILY",4.4418015600625,21561,"50000000+","Everyone",3.91202300542815
5325,NA,NA,4.541007755,"Long",78,16,3.13156049788718,"Positive","Positive",0.507555970388186,0.590257793554043,"Positive","Positive",0.572049639470969,"BBVA Compass Banking","FINANCE",4.57098337558333,791320,"500000+","Everyone",4.36944785246702
3510,NA,NA,4.383292102,"Short",64,10,3.3801649715375,"Negative","Neutral",-0.0968663716589486,0.471814116992184,"Positive","Neutral",-0.0288559862653123,"Barbie Magical Fashion","FAMILY",4.47044091166667,119451,"10000000+","Everyone",4.17438726989564
5252,66,"Male",4.510660748,"Short",39,6,3.65221526308205,"Positive","Positive",0.121100219744436,0.342376269002496,"Positive","Neutral",0.0794113154444074,"Angry Birds Classic","GAME",4.57591407113514,1005448,"100000000+","Everyone",3.68887945411394
537,NA,NA,4.218552269,"Long",201,28,3.10175232070547,"Negative","Negative",-0.290502440129859,0.602897942362477,"Negative","Negative",-0.41826676094805,"Banorte Movil","FINANCE",4.348760585875,2203,"1000000+","Everyone",5.30826769740121
4840,NA,NA,4.462307167,"Short",76,7,3.67959086232549,"Negative","Negative",-0.18286023010622,0.385736016598999,"Positive","Neutral",0.0540907733815639,"Altos Adventure","GAME",4.58076788752941,519324,"10000000+","Everyone",4.34380542185368
3751,49,"Male",4.429254338,"Long",232,30,3.1276090616744,"Negative","Negative",-0.304408785679186,0.587277537859806,"Negative","Neutral",-0.103218257026645,"Hide App Private Dating Safe Chat PrivacyHider","DATING",4.5189388960625,134659,"1000000+","Everyone",5.4510384535657
952,NA,NA,4.233711932,"Short",87,9,3.49037942941936,"Negative","Negative",-0.464713884188344,0.436656777112862,"Negative","Negative",-0.397581078116645,"Ecobank Mobile Banking","FINANCE",4.36838290183333,4682,"1000000+","Everyone",4.47733681447821
318,NA,NA,4.146434348,"Short",53,4,4.56777809252857,"Negative","Negative",-0.598705872407788,0.174118091687265,"Negative","Negative",-0.54613844376776,"DreamWorks Friends","FAMILY",4.27776795209091,855,"100000+","Everyone",3.98898404656427
4872,44,"Female",4.471604834,"Short",93,13,3.39206137036774,"Negative","Negative",-0.108004667989474,0.558431104970579,"Positive","Neutral",0.0453166847055553,"Altos Adventure","GAME",4.58076788752941,545373,"10000000+","Everyone",4.54329478227
