"Id","AgeReviewer","GenderReviewer","RevRating","RevType","RevLen","WordCount","AvgWordLen","SentiG2","SentiG3","SentiGPol","SentiGSub","SentiR2","SentiR3","SentiRPol","App","AppCat","AppRating","nReviews","nInstalls","ContRating","lRevLen"
5770,NA,NA,4.516897193,"Long",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Barclays US for Android","FINANCE",4.49694399617647,1678999,"1000000+","Teen",NA
1589,NA,NA,4.267994102,"Long",212,31,3.15669706507826,"Negative","Negative",-0.295081779288718,0.504140928155314,"Negative","Negative",-0.299526491827406,"Baseball Boy","GAME",4.26292560585714,13896,"10000000+","Teen",5.36129216570943
3278,28,"Female",4.394405423,"Long",132,18,3.37421222678198,"Negative","Negative",-0.12832502032184,0.468448052969798,"Negative","Neutral",-0.101329959540699,"Bubble Shooter Genies","GAME",4.4336405465,83002,"5000000+","Mature",4.89034912822175
1710,NA,NA,4.331156016,"Short",24,6,3.88998132102703,"Negative","Neutral",-0.174186738497501,0.653010701626045,"Negative","Neutral",-0.167773297001487,"Bubble Shooter","GAME",4.37920922826471,16451,"10000000+","Mature",3.2188758248682
3829,NA,NA,4.455176925,"Short",50,11,3.37539839249123,"Negative","Negative",-0.0478094576868719,0.442061740830024,"Negative","Neutral",-0.0604647333160609,"Cooking Madness A Chefs Restaurant Games","GAME",4.47162105666667,164320,"10000000+","Teen",3.93182563272433
3493,NA,NA,4.396284351,"Short",45,8,3.30919146457778,"Positive","Neutral",-0.0201334045013468,0.515849701644932,"Positive","Neutral",-0.00496447741760075,"Barbie Magical Fashion","FAMILY",4.39144091166667,117787,"10000000+","Teen",3.8286413964891
6306,NA,NA,4.573616156,"Long",93,16,3.31827796235914,"Positive","Neutral",0.3059722635419,0.239936209665676,"Positive","Positive",0.303337754290311,"Digit Save Money Automatically","FINANCE",4.57740915557143,6179817,"100000+","Mature",4.54329478227
6479,NA,NA,4.588893356,"Long",305,32,3.50904807660714,"Positive","Neutral",0.366709915987772,0.514828472253015,"Positive","Positive",0.37201082804973,"Discover Mobile","FINANCE",4.615858422,15820487,"5000000+","Teen",5.72358510195238
5482,NA,NA,4.489116876,"Long",201,24,3.17473259644301,"Negative","Negative",0.107564179859604,0.597036951320588,"Positive","Positive",0.103490824380685,"Candy Crush Soda Saga","GAME",4.51046195102941,1414914,"100000000+","Mature",5.30826769740121
3127,NA,NA,4.385102139,"Long",147,18,3.30230693860741,"Negative","Negative",-0.133090332134113,0.677674028290015,"Negative","Neutral",-0.149258322248973,"Angry Birds Rio","GAME",4.41841011975,90159,"100000000+","Mature",4.99721227376411
507,NA,NA,4.218282554,"Long",129,20,3.11071315732308,"Negative","Negative",-0.445732169813866,0.468565991287853,"Negative","Negative",-0.423285756206376,"Dr Panda Restaurant 3","FAMILY",4.2772600930625,1804,"1000000+","Teen",4.86753445045558
5793,NA,NA,4.546368691,"Long",159,25,3.16262549293837,"Positive","Positive",0.256156966316655,0.585461065860173,"Positive","Positive",0.24931604121025,"Barclays US for Android","FINANCE",4.49694399617647,1781443,"1000000+","Mature",5.07517381523383
1707,NA,NA,4.313836453,"Short",47,10,3.19899380448485,"Negative","Negative",-0.317124643557506,0.46475891532805,"Negative","Negative",-0.313639745562247,"Bubble Shooter","GAME",4.37920922826471,16413,"10000000+","Teen",3.87120101090789
1656,NA,NA,4.311562494,"Short",75,12,3.14762630595,"Negative","Negative",-0.251222561046752,0.516358518630614,"Negative","Negative",-0.246326750843022,"Helix Jump","GAME",4.34583782772414,17307,"100000000+","Teen",4.33073334028633
5354,NA,NA,4.518703937,"Short",58,10,3.55624690896552,"Positive","Positive",0.123842241456102,0.586069723189061,"Positive","Positive",0.117159276710564,"GoBank","FINANCE",4.503138762875,812916,"500000+","Teen",4.07753744390572
3066,NA,NA,4.399372455,"Short",83,12,3.29553655755652,"Negative","Neutral",-0.108077559251181,0.381936175497304,"Negative","Neutral",-0.104097194116782,"Credit Sesame","FINANCE",4.4062087938,67709,"1000000+","Teen",4.43081679884331
3771,NA,NA,4.457892716,"Long",254,39,3.05947559428824,"Negative","Neutral",-0.0711563837968515,0.477065749227876,"Negative","Neutral",-0.0709925884500036,"Hide App Private Dating Safe Chat PrivacyHider","DATING",4.4399388960625,136864,"1000000+","Mature",5.54126354515843
102,NA,NA,4.152047982,"Short",24,4,4.29982638114286,"Negative","Negative",-0.651985582955621,0.615162523433325,"Negative","Negative",-0.659645835145126,"Hello Stars","GAME",4.25377147823077,263,"10000000+","Teen",3.2188758248682
2441,NA,NA,4.346593622,"Long",98,16,3.08240633691915,"Negative","Negative",-0.256823860149248,0.512073916184439,"Negative","Negative",-0.246154304538971,"Happy Fruits Bomb Cube Blast","FAMILY",4.40575867476923,29843,"500000+","Mature",4.59511985013459
1654,18,"Male",4.303641155,"Short",51,12,3.00386181470968,"Negative","Negative",-0.264838051679438,0.372051897678059,"Negative","Negative",-0.266203702428422,"Helix Jump","GAME",4.34583782772414,17290,"100000000+","Teen",3.95124371858143
4032,NA,NA,4.424581635,"Long",170,20,3.61780476359767,"Negative","Neutral",-0.00963127081321118,0.523395665638219,"Positive","Neutral",-0.00892935340131962,"Agario","GAME",4.4297803505,227881,"100000000+","Teen",5.14166355650266
2365,NA,NA,4.362701118,"Short",61,11,3.68526012750769,"Negative","Neutral",-0.139810899885614,0.45758182289851,"Negative","Neutral",-0.148009632402878,"Cut the Rope FULL FREE","FAMILY",4.39365037566667,38748,"100000000+","Teen",4.12713438504509
5676,NA,NA,4.531484794,"Short",31,5,3.49422620810968,"Positive","Positive",0.251847362805924,0.36085194816095,"Positive","Positive",0.24203161991375,"Barbie?Fashion Closet","GAME",4.48904031073333,1590058,"10000000+","Mature",3.46573590279973
4626,NA,NA,4.470180478,"Short",10,4,4.36673016194286,"Negative","Neutral",0.0552164294587962,0.341762256271639,"Positive","Neutral",0.0719990444114373,"Dog Run Pet Dog Simulator","GAME",4.50268453057143,354895,"10000000+","Mature",2.39789527279837
3528,NA,NA,4.399170407,"Short",59,9,3.682719762,"Negative","Negative",-0.0811795704993526,0.377847875607269,"Positive","Neutral",-0.0457029588705921,"Associated Credit Union Mobile","FINANCE",4.46252293328571,96567,"50000+","Mature",4.0943445622221
3910,NA,NA,4.464221202,"Long",310,39,3.20537346490323,"Positive","Neutral",-0.0652459688563896,0.675789246094612,"Negative","Neutral",-0.0689095331103952,"A Call From Santa Claus","FAMILY",4.39594400333333,142953,"1000000+","Teen",5.73979291217923
2440,NA,NA,4.376622824,"Long",107,19,3.09975618064112,"Positive","Neutral",-0.12897137151628,0.438092933128101,"Negative","Neutral",-0.137154320631192,"Happy Fruits Bomb Cube Blast","FAMILY",4.40575867476923,29830,"500000+","Teen",4.68213122712422
4639,18,"Male",4.472552638,"Short",22,5,4.18186996936364,"Negative","Neutral",0.0476511230366245,0.473176612300461,"Positive","Neutral",0.0619548907505905,"Dog Run Pet Dog Simulator","GAME",4.50268453057143,360259,"10000000+","Teen",3.13549421592915
4323,NA,NA,4.48906447,"Long",113,22,2.78074233918584,"Positive","Positive",0.568620534845966,0.57980593046133,"Positive","Positive",0.579157926565283,"Extreme Racing 2 Real driving RC cars game","FAMILY",4.450560029,224739,"500000+","Mature",4.7361984483945
711,NA,NA,4.263103286,"Short",43,7,3.94485823874783,"Negative","Neutral",-0.410284627958235,0.459263653175667,"Negative","Negative",-0.372565535998249,"Educational Games  Kids","FAMILY",4.30558602946154,2859,"5000000+","Mature",3.78418963391826
2731,NA,NA,4.350845184,"Long",128,16,3.24507398557288,"Negative","Negative",-0.261990450183181,0.425926524645142,"Negative","Negative",-0.224625503893808,"Extreme Car Driving Simulator","GAME",4.396105792,59018,"100000000+","Teen",4.85981240436167
3891,NA,NA,4.442896815,"Long",218,27,3.20712337447488,"Negative","Negative",-0.0588645088836639,0.610250943502352,"Negative","Neutral",-0.103256976055345,"Hello Kitty Nail Salon","GAME",4.42456154306667,176332,"50000000+","Teen",5.3890717298165
854,NA,NA,4.277833443,"Long",92,15,3.47547252341304,"Positive","Neutral",-0.287302205867401,0.590354532445279,"Negative","Negative",-0.309948142362089,"Baby puzzles","FAMILY",4.31508853264286,3871,"5000000+","Teen",4.53259949315326
1701,68,"Female",4.311568222,"Short",72,12,3.5170872829,"Negative","Negative",-0.239584524752641,0.413880021271698,"Negative","Negative",-0.246481964065736,"Bubble Shooter","GAME",4.37920922826471,16333,"10000000+","Mature",4.29045944114839
4795,NA,NA,4.447708933,"Long",105,17,3.22352222963913,"Negative","Negative",0.0288704421858932,0.643281009423501,"Positive","Neutral",-0.0298511912501694,"ABCmousecom","FAMILY",4.46770112775,433964,"5000000+","Teen",4.66343909411207
4034,NA,NA,4.466252324,"Long",155,19,3.39127355989873,"Negative","Negative",-0.0718946988748166,0.620239550001691,"Negative","Neutral",-0.0580556868217178,"Agario","GAME",4.4297803505,228237,"100000000+","Mature",5.04985600724954
4250,NA,NA,4.443204378,"Short",49,9,3.50876500758033,"Negative","Neutral",-0.0366797400414316,0.410477471346343,"Positive","Neutral",-0.0381209415182401,"Dude Perfect 2","GAME",4.46696574329412,258685,"10000000+","Mature",3.91202300542815
1220,NA,NA,4.263513867,"Short",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Candy Crush Jelly Saga","GAME",4.33609325025,9466,"50000000+","Teen",NA
1776,69,"Female",4.299901255,"Long",320,40,3.15689670337901,"Negative","Negative",-0.270619485133723,0.619339493129488,"Negative","Negative",-0.26314543603667,"Citizens Bank Mobile Banking","FINANCE",4.34137967042857,15826,"1000000+","Teen",5.77144112313002
6110,63,"Male",4.533371107,"Long",151,26,2.85044822162326,"Negative","Negative",0.271257115700826,0.584731439328202,"Positive","Positive",0.260281256404123,"Fruits Bomb","GAME",4.54788470366667,4081597,"10000000+","Mature",5.02388052084628
4971,NA,NA,4.437472687,"Short",95,13,3.2581941823122,"Negative","Negative",0.103741860147869,0.36131704298819,"Positive","Neutral",0.0964131469969554,"Citibanamex Movil","FINANCE",4.4064329085,553014,"5000000+","Teen",4.56434819146784
6424,26,"Female",4.613754934,"Short",81,14,3.25307491772593,"Positive","Positive",0.303440417194246,0.519497146102447,"Positive","Positive",0.306831654624628,"Color Road","GAME",4.55503603466667,12059887,"10000000+","Teen",4.40671924726425
14,NA,NA,4.051819879,"Short",50,4,4.27784857047059,"Negative","Negative",-0.889095930037725,0.370207863349358,"Negative","Negative",-0.882651644767687,"Hay Day","FAMILY",4.19525681628125,45,"100000000+","Teen",3.93182563272433
730,NA,NA,4.255229174,"Short",84,14,3.51842119076842,"Negative","Negative",-0.404795789458757,0.4675542765553,"Negative","Negative",-0.366245558589598,"Bad Piggies","FAMILY",4.30888935443333,3758,"50000000+","Mature",4.44265125649032
6586,NA,NA,4.662401728,"Short",35,5,3.66666811557143,"Positive","Positive",0.576673540979963,0.547315360677917,"Positive","Positive",0.580671534849313,"Farm Fruit Pop Party Time","GAME",4.6305928005,34791661,"1000000+","Teen",3.58351893845611
4956,NA,NA,4.458635553,"Short",56,6,3.83461117737273,"Negative","Negative",0.07509777994695,0.407525735176307,"Positive","Neutral",0.072709819277244,"Hello Kitty Lunchbox","FAMILY",4.4647438968125,540510,"5000000+","Teen",4.04305126783455
4894,NA,NA,4.503408452,"Long",143,19,3.31500851187552,"Positive","Positive",0.0814394165600315,0.597888944420801,"Positive","Neutral",0.0761845793734226,"Altos Adventure","GAME",4.50176788752941,561228,"10000000+","Teen",4.969813299576
5736,NA,NA,4.551792573,"Short",47,5,4.45673289864255,"Positive","Positive",0.294591567801131,0.328062071843473,"Positive","Positive",0.282747006353371,"Branch","FINANCE",4.54434156871429,1778233,"1000000+","Mature",3.87120101090789
1578,NA,NA,4.246812763,"Long",297,37,3.07427887073426,"Negative","Negative",-0.27794066602432,0.441046785607669,"Negative","Negative",-0.295071805850364,"Baseball Boy","GAME",4.26292560585714,13755,"10000000+","Teen",5.6970934865054
6327,NA,NA,4.562141345,"Long",159,21,3.19919435907742,"Negative","Neutral",0.239037788767917,0.406965268080956,"Positive","Positive",0.300460215196051,"Digit Save Money Automatically","FINANCE",4.57740915557143,6764474,"100000+","Teen",5.07517381523383
646,NA,NA,4.239679734,"Short",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Candy Smash","FAMILY",4.31989448376923,2512,"1000000+","Teen",NA
1284,NA,NA,4.255490331,"Short",57,6,3.96795316517551,"Negative","Negative",-0.382862201247231,0.236377495799674,"Negative","Negative",-0.330377565434718,"Four In A Line Free","GAME",4.33896980816667,9185,"5000000+","Teen",4.06044301054642
5154,NA,NA,4.490873546,"Short",23,7,4.00144122117273,"Negative","Neutral",0.128646975274309,0.437245316575564,"Positive","Positive",0.139214566562744,"Angry Birds Classic","GAME",4.49691407113514,889802,"100000000+","Teen",3.17805383034795
1756,23,"Female",4.322094566,"Long",152,24,3.21989879572658,"Negative","Negative",-0.232476441887822,0.644706294636489,"Negative","Negative",-0.230306956777845,"Bubble Shooter","GAME",4.37920922826471,17216,"10000000+","Mature",5.03043792139244
6603,NA,NA,4.663176592,"Short",27,5,3.63960275155556,"Positive","Positive",0.616980196369771,0.49156419177777,"Positive","Positive",0.631215511607321,"Baby ABC in box Kids alphabet games for toddlers","FAMILY",4.67572719742105,43479853,"1000000+","Mature",3.3322045101752
3832,NA,NA,4.419965548,"Short",86,10,3.68789548703288,"Negative","Negative",-0.176553315751203,0.534981736493274,"Negative","Neutral",-0.123630880888305,"Cooking Madness A Chefs Restaurant Games","GAME",4.47162105666667,165032,"10000000+","Teen",4.46590811865458
3935,35,"Female",4.417107631,"Short",47,5,4.21778816277778,"Negative","Negative",-0.127834374469911,0.5616857724399,"Negative","Neutral",-0.12526525496059,"A Call From Santa Claus","FAMILY",4.39594400333333,146104,"1000000+","Mature",3.87120101090789
3515,NA,NA,4.447534825,"Short",81,13,3.61015428246829,"Negative","Neutral",-0.106867599745684,0.420180913345703,"Negative","Neutral",-0.0920035413997757,"Associated Credit Union Mobile","FINANCE",4.46252293328571,95296,"50000+","Teen",4.40671924726425
2263,NA,NA,4.371064606,"Long",140,19,3.2822871401,"Positive","Neutral",-0.1093276962172,0.650376102369496,"Negative","Neutral",-0.0880138848631243,"Fresh EBT Food Stamp Balance","FINANCE",4.3995960875,27313,"1000000+","Teen",4.94875989037817
5695,NA,NA,4.535613985,"Long",108,16,3.31375363545926,"Positive","Positive",0.169955626486044,0.481656077703653,"Positive","Positive",0.179375156094814,"Current debit card and app made for teens","FINANCE",4.51170907210526,1308186,"50000+","Teen",4.69134788222914
5444,NA,NA,4.496803251,"Short",57,7,4.09712155966809,"Negative","Negative",0.0864591775899634,0.459441895485817,"Positive","Neutral",0.0842596982032984,"Block Puzzle","GAME",4.52596675946875,1051259,"5000000+","Mature",4.06044301054642
790,NA,NA,4.262546574,"Long",87,15,3.40316567920971,"Negative","Negative",-0.37026323798198,0.550398232581247,"Negative","Negative",-0.359432158202359,"Bad Piggies","FAMILY",4.30888935443333,4248,"50000000+","Teen",4.47733681447821
6296,NA,NA,4.587671458,"Long",110,15,3.43814103534545,"Positive","Positive",0.337088618688644,0.55000974620277,"Positive","Positive",0.344028953237216,"Digit Save Money Automatically","FINANCE",4.57740915557143,5967920,"100000+","Mature",4.70953020131233
3466,56,"Male",4.421582041,"Long",306,40,3.18446012788811,"Negative","Negative",-0.0661141174591423,0.405851187267674,"Negative","Neutral",-0.0818172046734414,"Cooking Fever","GAME",4.43945972737838,128122,"100000000+","Mature",5.7268477475872
1688,NA,NA,4.299356839,"Short",80,14,3.28589724132174,"Negative","Negative",-0.262390129730216,0.477408879928039,"Negative","Negative",-0.26899545692308,"Helix Jump","GAME",4.34583782772414,18117,"100000000+","Mature",4.39444915467244
3899,NA,NA,4.439192331,"Long",165,28,3.09170767672727,"Positive","Positive",0.0237054680041957,0.713913157271174,"Positive","Neutral",0.0361578731851815,"Hello Kitty Nail Salon","GAME",4.42456154306667,178066,"50000000+","Teen",5.11198778835654
5680,NA,NA,4.498212146,"Short",78,9,3.49416822369655,"Negative","Negative",0.101806079679149,0.622819605205328,"Positive","Positive",0.109679660568665,"Barbie?Fashion Closet","GAME",4.48904031073333,1604549,"10000000+","Teen",4.36944785246702
18,NA,NA,4.064447235,"Short",40,5,4.55651062802353,"Negative","Negative",-0.835342308125638,0.202939242048681,"Negative","Negative",-0.852627236235185,"Hay Day","FAMILY",4.19525681628125,57,"100000000+","Mature",3.71357206670431
2595,NA,NA,4.340672811,"Short",128,14,3.4130918732,"Negative","Negative",-0.130665891298983,0.501108773620411,"Negative","Neutral",-0.140797708035766,"Four In A Line","GAME",4.34225349786957,40721,"1000000+","Teen",4.85981240436167
2267,NA,NA,4.348390309,"Long",160,19,3.36332834626135,"Negative","Negative",-0.202729077299577,0.508937933924851,"Negative","Neutral",-0.18830814901304,"Fresh EBT Food Stamp Balance","FINANCE",4.3995960875,27399,"1000000+","Teen",5.08140436498446
5208,37,"Male",4.511103768,"Long",137,19,3.07278793725985,"Positive","Positive",0.114374064084811,0.68818369688592,"Positive","Positive",0.125897091950923,"Angry Birds Classic","GAME",4.49691407113514,940943,"100000000+","Mature",4.92725368515721
4910,31,"Female",4.488914255,"Long",189,25,3.37772662472804,"Positive","Neutral",0.0996414070078736,0.516751807054457,"Positive","Neutral",0.0865059434255293,"Altos Adventure","GAME",4.50176788752941,573557,"10000000+","Mature",5.24702407216049
6115,NA,NA,4.55971562,"Short",8,1,9.4277631928,"Positive","Positive",0.268106755502309,0.718263073263537,"Positive","Positive",0.292692125200836,"Fruits Bomb","GAME",4.54788470366667,4122193,"10000000+","Teen",2.19722457733622
4475,NA,NA,4.449962336,"Short",110,12,4.07055196423478,"Negative","Negative",-0.000558430368075223,0.653125603469611,"Positive","Neutral",0.0184338784499893,"Garden Fruit Legend","FAMILY",4.48637788835714,260104,"500000+","Teen",4.70953020131233
2617,NA,NA,4.340166353,"Short",89,14,3.63450100687059,"Negative","Negative",-0.191323230125675,0.436187004605755,"Negative","Neutral",-0.19048783883284,"Four In A Line","GAME",4.34225349786957,41510,"1000000+","Mature",4.49980967033027
4998,NA,NA,4.455195022,"Long",127,19,3.22358581037391,"Negative","Neutral",0.104590676438619,0.49875065144465,"Positive","Positive",0.107066568585536,"Citibanamex Movil","FINANCE",4.4064329085,577025,"5000000+","Mature",4.85203026391962
778,NA,NA,4.217786211,"Long",132,15,3.37159124567273,"Negative","Negative",-0.453322064195626,0.480312736079603,"Negative","Negative",-0.455163273465096,"Bad Piggies","FAMILY",4.30888935443333,4156,"50000000+","Mature",4.89034912822175
4792,NA,NA,4.455437748,"Long",156,17,3.37779033653237,"Negative","Negative",0.0601884510074066,0.459461471174321,"Positive","Neutral",0.0845014576397867,"ABCmousecom","FAMILY",4.46770112775,432373,"5000000+","Teen",5.05624580534831
6503,NA,NA,4.617650694,"Long",141,20,3.28275395002695,"Positive","Positive",0.448160041551844,0.585128641771854,"Positive","Positive",0.449992968256691,"Hill Climb Racing","GAME",4.60127202144444,23068667,"100000000+","Mature",4.95582705760126
4193,45,"Female",4.460648269,"Long",179,30,3.00045185029944,"Positive","Positive",0.113181188106782,0.591815959110725,"Positive","Positive",0.128251470778802,"Dude Perfect 2","GAME",4.46696574329412,241374,"10000000+","Mature",5.19295685089021
3067,NA,NA,4.400026599,"Long",104,18,3.16593313498571,"Negative","Neutral",-0.124844089778242,0.489832731980964,"Negative","Neutral",-0.103021378202368,"Credit Sesame","FINANCE",4.4062087938,67723,"1000000+","Teen",4.65396035015752
2519,NA,NA,4.370835171,"Short",3,4,4.11620382802857,"Negative","Neutral",-0.171076172494679,0.487245042971466,"Negative","Neutral",-0.175299076638486,"Expense IQ Money Manager","FINANCE",4.39796612814286,36934,"1000000+","Teen",1.38629436111989
1917,NA,NA,4.312666593,"Short",83,13,3.13019159141205,"Positive","Neutral",0.199070322605245,0.428585660236508,"Positive","Positive",0.212712831305228,"Block Puzzle Classic Legend ","GAME",4.35656573718182,18972,"5000000+","Teen",4.43081679884331
973,NA,NA,4.314321484,"Short",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Even organize your money get paid early","FINANCE",4.372641121,4857,"100000+","Mature",NA
5014,16,"Male",4.493557449,"Long",112,16,3.27873113141429,"Positive","Positive",0.17968025512166,0.716455062309938,"Positive","Positive",0.173315407266335,"COOKING MAMA Lets Cook","FAMILY",4.47871484085714,668406,"10000000+","Teen",4.72738781871234
5659,NA,NA,4.531764045,"Short",24,4,4.18145167036667,"Positive","Positive",0.197919551138255,0.225688967956902,"Positive","Positive",0.208467955986548,"Barbie?Fashion Closet","GAME",4.48904031073333,1540123,"10000000+","Mature",3.2188758248682
4884,35,"Female",4.491281088,"Short",91,13,3.42319167245495,"Positive","Neutral",0.0729825092354923,0.488539849212785,"Positive","Neutral",0.071499444242491,"Altos Adventure","GAME",4.50176788752941,554340,"10000000+","Mature",4.52178857704904
1585,NA,NA,4.248546518,"Long",233,34,3.10903715684566,"Negative","Negative",-0.28893978942509,0.464805170909525,"Negative","Negative",-0.269351659813781,"Baseball Boy","GAME",4.26292560585714,13868,"10000000+","Teen",5.4553211153577
62,72,"Female",4.143300013,"Short",52,9,3.65729786878788,"Negative","Negative",-0.68186283067208,0.521673738666523,"Negative","Negative",-0.688374009130402,"Hello Stars","GAME",4.25377147823077,162,"10000000+","Teen",3.97029191355212
1393,NA,NA,4.281557178,"Long",328,41,3.02733957021311,"Negative","Negative",-0.302539304664138,0.48729286150587,"Negative","Negative",-0.323125654762865,"Chase Mobile","FINANCE",4.37386720430769,11902,"10000000+","Mature",5.79605775076537
5790,NA,NA,4.496291569,"Long",200,28,3.07675132776503,"Negative","Negative",0.233713310583973,0.517954229293056,"Positive","Positive",0.166605430338079,"Barclays US for Android","FINANCE",4.49694399617647,1777922,"1000000+","Mature",5.30330490805908
648,50,"Male",4.245755545,"Short",7,3,5.6333334664381,"Negative","Negative",-0.26252053892219,0.403297105588919,"Negative","Negative",-0.265448064117938,"Candy Smash","FAMILY",4.31989448376923,2521,"1000000+","Mature",2.07944154167984
4723,NA,NA,4.497123519,"Long",188,26,3.23867612147234,"Positive","Positive",0.118914635753885,0.681350689556946,"Positive","Positive",0.114274489796187,"Fortune City A Finance App","FINANCE",4.49523374630769,401955,"500000+","Mature",5.24174701505964
5184,57,"Female",4.487093789,"Short",91,11,3.25874108527568,"Negative","Neutral",0.0995794294061296,0.549244889300425,"Positive","Positive",0.14558523813441,"Angry Birds Classic","GAME",4.49691407113514,923478,"100000000+","Teen",4.52178857704904
1915,NA,NA,4.334445049,"Short",57,12,3.14385790387586,"Negative","Neutral",-0.153869958023397,0.510142228632762,"Negative","Neutral",-0.159909432463394,"Block Puzzle Classic Legend ","GAME",4.35656573718182,18926,"5000000+","Teen",4.06044301054642
2778,NA,NA,4.414450184,"Short",70,10,3.45941961268571,"Positive","Positive",0.391836140368281,0.569000248222357,"Positive","Positive",0.374193651724567,"Doctor Pets","FAMILY",4.38715687536364,49570,"1000000+","Mature",4.26267987704132
57,NA,NA,4.122159335,"Short",41,7,3.74698171004444,"Negative","Negative",-0.709154853660785,0.391714821593444,"Negative","Negative",-0.710972559308242,"Hay Day","FAMILY",4.19525681628125,192,"100000000+","Teen",3.73766961828337
1295,NA,NA,4.283471838,"Short",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Four In A Line Free","GAME",4.33896980816667,9275,"5000000+","Teen",NA
1610,NA,NA,4.288959106,"Long",714,90,3.02426995887234,"Negative","Negative",-0.257033829267134,0.638088751233391,"Negative","Negative",-0.244067748583402,"Helix Jump","GAME",4.34583782772414,16427,"100000000+","Mature",6.57228254269401
2034,NA,NA,4.317539326,"Long",158,16,3.62069018592239,"Negative","Negative",-0.211635065799965,0.488517222377457,"Negative","Neutral",-0.200499611405877,"Comptia A 220901 220902","FAMILY",4.3810638015,17225,"10000+","Teen",5.06890420222023
4004,NA,NA,4.456094723,"Long",108,15,3.4339451675,"Negative","Negative",-0.095560883275936,0.405105269554003,"Negative","Neutral",-0.0779653441173614,"Agario","GAME",4.4297803505,222521,"100000000+","Teen",4.69134788222914
3970,NA,NA,4.419630861,"Short",42,6,3.57975339936842,"Negative","Negative",0.0862786270836032,0.595775972495024,"Positive","Positive",0.105635631334973,"Betterment","FINANCE",4.44743925164286,152212,"100000+","Teen",3.76120011569356
2119,NA,NA,4.326759681,"Long",865,111,3.05692333343781,"Negative","Negative",-0.210840788178385,0.564691497908879,"Negative","Negative",-0.216285922345953,"Farming Simulator 18","GAME",4.39409441423077,23434,"100000+","Teen",6.76388490856244
5434,NA,NA,4.512541533,"Short",28,5,3.51781949304286,"Positive","Neutral",0.112338946435278,0.368159700520947,"Positive","Positive",0.120616781875819,"Block Puzzle","GAME",4.52596675946875,1038353,"5000000+","Teen",3.36729582998647
2417,NA,NA,4.395930952,"Short",50,9,3.3325674384,"Positive","Positive",-0.100759299279377,0.727669137791434,"Negative","Neutral",-0.0648780424182231,"1LINE ?One Line with One Touch","GAME",4.41487009866667,36278,"10000000+","Teen",3.93182563272433
3014,NA,NA,4.405287914,"Short",55,7,3.74333215416364,"Positive","Neutral",-0.127035257060563,0.311369470452096,"Negative","Neutral",-0.110222796039542,"Amex Mobile","FINANCE",4.40486562557143,64366,"1000000+","Teen",4.02535169073515
6124,NA,NA,4.562759503,"Short",60,10,3.68671005233333,"Positive","Positive",0.265142281747739,0.632305978404929,"Positive","Positive",0.260515991198418,"Farm Heroes Saga","GAME",4.553388530625,5338336,"100000000+","Teen",4.11087386417331
2009,76,"Female",4.309379093,"Long",144,16,3.31735118128926,"Negative","Negative",-0.256927094287325,0.325090858499176,"Negative","Negative",-0.236346844331818,"Bubble Witch 3 Saga","GAME",4.41015060455556,26631,"50000000+","Teen",4.97673374242057
4067,NA,NA,4.447328171,"Long",238,33,3.19902009492308,"Negative","Negative",-0.109082899882595,0.392118333140786,"Negative","Neutral",-0.0885990121186846,"Agario","GAME",4.4297803505,234240,"100000000+","Teen",5.47646355193151
4126,26,"Female",4.408533124,"Short",83,13,3.2264150901726,"Negative","Negative",-0.098575157942115,0.494209558431548,"Positive","Neutral",-0.0553693160061262,"Equestria Girls","FAMILY",4.44323426141176,221832,"10000000+","Mature",4.43081679884331
1246,NA,NA,4.269222872,"Short",54,6,4.16037886306341,"Negative","Negative",-0.36868193341762,0.389720539069494,"Negative","Negative",-0.349088676125554,"Candy Crush Jelly Saga","GAME",4.33609325025,9852,"50000000+","Teen",4.00733318523247
4218,36,"Female",4.462114704,"Short",15,2,5.05998814413333,"Positive","Positive",0.028462120734869,0.29889900858563,"Positive","Neutral",0.0246411650534353,"Dude Perfect 2","GAME",4.46696574329412,249444,"10000000+","Mature",2.77258872223978
1537,NA,NA,4.296403428,"Long",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"BankMobile Vibe App","FINANCE",4.351515906,11520,"1000000+","Mature",NA
5310,NA,NA,4.49483573,"Long",243,37,3.08701708825366,"Negative","Neutral",0.163881701780994,0.507641058884414,"Positive","Positive",0.1546344021849,"BBVA Compass Banking","FINANCE",4.49198337558333,765709,"500000+","Teen",5.4971682252932
3871,NA,NA,4.453734058,"Long",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Hello Kitty Nail Salon","GAME",4.42456154306667,172640,"50000000+","Teen",NA
448,30,"Female",4.185685529,"Short",100,11,3.433384872875,"Negative","Negative",-0.490004219364046,0.638494917774534,"Negative","Negative",-0.486064092339076,"ETRADE Mobile","FINANCE",4.24286949226667,1478,"1000000+","Mature",4.61512051684126
2611,NA,NA,4.367943673,"Long",96,15,3.327846669775,"Positive","Neutral",-0.15502713410996,0.566134671491944,"Negative","Neutral",-0.148932179707815,"Four In A Line","GAME",4.34225349786957,41365,"1000000+","Teen",4.57471097850338
